OrderID,OrderDate,Product,Category,CustomerID,Region,Country,Quantity,UnitPrice,Revenue,Discount,Profit
O02388,2023-09-15,Handbag,Fashion,C0415,South,UK,3,142,426,0,70.64
O02389,2023-11-10,Jacket,Fashion,C0085,West,UK,2,59,118,0,20.02
O02390,2023-12-27,Handbag,Fashion,C0537,West,Canada,5,349,1745,5,477.36
O02391,2023-12-20,Face Cream,Beauty,C0633,North,USA,2,295,590,20,136.5
O02392,2023-03-17,Smartwatch,Electronics,C0130,East,UK,1,197,197,0,38.83
O02393,2023-01-06,Headphones,Electronics,C0163,East,India,4,97,388,20,33.36
O02394,2023-09-19,Football,Sports,C0487,East,Canada,1,260,260,0,77.27
O02395,2023-05-26,Dumbbells,Sports,C0061,South,UK,1,229,229,15,39.16
O02396,2023-11-14,Air Purifier,Home & Kitchen,C0122,East,USA,4,87,348,20,58.56
O02397,2023-04-12,Running Shoes,Sports,C0200,South,Canada,5,287,1435,20,139.85
O02398,2023-11-19,Dumbbells,Sports,C0086,East,Canada,3,439,1317,10,190.48
O02399,2023-02-20,Air Purifier,Home & Kitchen,C0705,North,UK,4,98,392,20,37.13
O02400,2023-10-22,Tablet,Electronics,C0543,East,UK,2,289,578,20,65.18
O02401,2023-11-14,Shampoo,Beauty,C0451,North,UK,5,492,2460,20,518.18
O02402,2023-09-27,Yoga Mat,Sports,C0571,West,Germany,5,110,550,20,59.67
O02403,2023-08-01,Shampoo,Beauty,C0505,North,Germany,1,261,261,15,42.2
O02404,2023-04-03,Jacket,Fashion,C0701,North,USA,2,392,784,10,134.33
O02405,2023-02-05,Vacuum Cleaner,Home & Kitchen,C0484,North,UK,2,238,476,20,48.41
O02406,2023-02-06,Sneakers,Fashion,C0597,West,USA,5,394,1970,15,358.88
O02407,2023-03-11,Yoga Mat,Sports,C0484,West,India,4,266,1064,0,169.52
O02408,2023-11-26,Hair Dryer,Beauty,C0495,East,India,5,309,1545,0,405.44
O02409,2023-07-06,Running Shoes,Sports,C0718,East,USA,1,152,152,5,25.07
O02410,2023-07-30,Air Purifier,Home & Kitchen,C0354,East,USA,3,396,1188,20,143.78
O02411,2023-11-11,Air Purifier,Home & Kitchen,C0101,East,UK,1,257,257,10,42.11
O02412,2023-05-03,Perfume,Beauty,C0196,West,Germany,4,493,1972,15,219.47
O02413,2023-10-13,Smartphone,Electronics,C0174,South,Canada,5,96,480,5,91.1
O02414,2023-01-07,T-shirt,Fashion,C0800,South,India,4,230,920,0,107.66
O02415,2023-06-10,Yoga Mat,Sports,C0676,South,Canada,3,437,1311,0,216.2
O02416,2023-11-25,Lipstick,Beauty,C0351,South,Germany,1,256,256,5,41.54
O02417,2023-02-19,Headphones,Electronics,C0420,West,India,4,401,1604,20,182.54
O02418,2023-05-11,Tennis Racket,Sports,C0106,East,India,1,98,98,15,16.73
O02419,2023-05-25,Smartphone,Electronics,C0194,North,USA,2,75,150,5,32.27
O02420,2023-01-03,Running Shoes,Sports,C0356,East,UK,4,207,828,15,201.47
O02421,2023-06-17,Handbag,Fashion,C0198,South,Canada,2,394,788,5,120.12
O02422,2023-08-22,Toaster,Home & Kitchen,C0336,South,India,4,256,1024,20,165.78
O02423,2023-06-22,Shampoo,Beauty,C0516,North,Canada,3,130,390,0,80.43
O02424,2023-06-30,Toaster,Home & Kitchen,C0488,South,Germany,4,399,1596,0,315.93
O02425,2023-09-15,Headphones,Electronics,C0605,South,UK,5,28,140,0,32.9
O02426,2023-05-04,Sneakers,Fashion,C0149,South,UK,5,244,1220,15,142.38
O02427,2023-05-20,Tablet,Electronics,C0603,North,Canada,5,227,1135,0,134.58
O02428,2023-05-24,T-shirt,Fashion,C0351,South,Canada,1,390,390,15,58.42
O02429,2023-04-26,Smartphone,Electronics,C0594,East,USA,1,487,487,0,84.75
O02430,2023-01-27,Running Shoes,Sports,C0733,North,UK,5,373,1865,5,430.02
O02431,2023-02-17,Toaster,Home & Kitchen,C0623,East,UK,4,71,284,10,61.42
O02432,2023-08-01,Headphones,Electronics,C0250,North,India,4,359,1436,20,257.01
O02433,2023-06-24,Hair Dryer,Beauty,C0372,North,Germany,1,234,234,10,24.81
O02434,2023-01-01,Smartwatch,Electronics,C0236,North,Canada,3,490,1470,10,167.49
O02435,2023-04-14,Air Purifier,Home & Kitchen,C0128,North,Canada,4,329,1316,15,201.27
O02436,2023-08-28,Jacket,Fashion,C0715,South,India,2,106,212,20,48.72
O02437,2023-12-12,T-shirt,Fashion,C0009,West,Germany,1,32,32,15,3.03
O02438,2023-07-20,Perfume,Beauty,C0164,East,UK,2,164,328,10,37.25
O02439,2023-10-02,Toaster,Home & Kitchen,C0271,West,India,3,198,594,15,108.52
O02440,2023-01-07,Jacket,Fashion,C0588,South,Canada,5,308,1540,15,158.29
O02441,2023-01-27,Sneakers,Fashion,C0794,West,USA,1,110,110,10,29.69
O02442,2023-09-06,Perfume,Beauty,C0204,South,Canada,5,145,725,15,160.75
O02443,2023-04-03,Headphones,Electronics,C0776,East,Germany,4,211,844,20,191.37
O02444,2024-01-01,Shampoo,Beauty,C0525,North,USA,1,493,493,0,66.92
O02445,2023-05-18,Face Cream,Beauty,C0382,West,USA,2,232,464,15,106.74
O02446,2023-11-16,Perfume,Beauty,C0196,North,India,2,184,368,5,36.6
O02447,2023-09-15,Toaster,Home & Kitchen,C0505,North,India,5,93,465,0,55.58
O02448,2023-07-14,Dumbbells,Sports,C0550,South,USA,2,317,634,5,133.08
O02449,2023-09-14,Vacuum Cleaner,Home & Kitchen,C0688,North,India,5,147,735,10,76.43
O02450,2023-12-30,Shampoo,Beauty,C0619,South,Germany,4,316,1264,15,253.76
O02451,2023-05-18,Shampoo,Beauty,C0361,East,Germany,2,460,920,0,113.31
O02452,2023-10-27,Smartwatch,Electronics,C0168,East,USA,3,234,702,15,106.15
O02453,2023-06-03,Smartphone,Electronics,C0136,North,USA,3,491,1473,20,227.01
O02454,2023-12-19,Air Purifier,Home & Kitchen,C0715,North,Germany,3,37,111,15,24.49
O02455,2023-04-13,Vacuum Cleaner,Home & Kitchen,C0274,North,USA,3,366,1098,5,297.7
O02456,2023-07-09,Face Cream,Beauty,C0043,West,UK,2,57,114,0,25.02
O02457,2023-03-24,Face Cream,Beauty,C0011,West,Germany,3,259,777,0,154.12
O02458,2023-03-06,T-shirt,Fashion,C0116,North,Canada,4,40,160,10,37.89
O02459,2023-12-07,Lipstick,Beauty,C0076,East,USA,3,309,927,5,129.07
O02460,2023-08-29,Smartphone,Electronics,C0762,North,Canada,1,142,142,10,22.39
O02461,2023-03-19,Headphones,Electronics,C0533,North,Germany,3,440,1320,0,152.52
O02462,2023-08-24,Laptop,Electronics,C0698,East,USA,3,411,1233,20,215.16
O02463,2023-01-13,Running Shoes,Sports,C0395,East,USA,5,296,1480,10,210.88
O02464,2023-12-15,Mixer,Home & Kitchen,C0753,West,USA,2,145,290,15,40.54
O02465,2023-02-28,Mixer,Home & Kitchen,C0555,East,UK,5,139,695,5,118.85
O02466,2023-05-27,Tablet,Electronics,C0613,West,India,3,345,1035,10,143.09
O02467,2023-05-13,Tablet,Electronics,C0416,North,India,5,429,2145,5,429.61
O02468,2023-12-28,Perfume,Beauty,C0700,West,UK,5,288,1440,5,283.98
O02469,2023-03-18,Dumbbells,Sports,C0036,North,Germany,5,349,1745,15,307.45
O02470,2023-04-25,Air Purifier,Home & Kitchen,C0052,West,USA,5,151,755,0,148.97
O02471,2023-11-04,Tennis Racket,Sports,C0014,South,Germany,3,336,1008,15,177.46
O02472,2023-08-07,Smartwatch,Electronics,C0267,North,Canada,2,364,728,20,94.78
O02473,2023-02-11,Cookware Set,Home & Kitchen,C0158,East,Canada,4,310,1240,10,190.5
O02474,2023-06-20,Tablet,Electronics,C0619,West,Germany,5,389,1945,10,523.91
O02475,2023-04-27,Shampoo,Beauty,C0414,South,USA,1,152,152,20,35.99
O02476,2023-07-27,Hair Dryer,Beauty,C0771,North,UK,3,115,345,15,83.59
O02477,2023-05-23,Yoga Mat,Sports,C0472,East,Germany,2,173,346,10,65.95
O02478,2023-01-14,Cookware Set,Home & Kitchen,C0574,East,UK,4,21,84,0,18.19
O02479,2023-09-19,Dumbbells,Sports,C0696,North,UK,1,304,304,20,51.61
O02480,2023-01-26,Hair Dryer,Beauty,C0396,West,Germany,2,287,574,20,95.84
O02481,2023-01-14,Headphones,Electronics,C0745,East,India,3,300,900,5,229.11
O02482,2023-03-24,Face Cream,Beauty,C0373,North,UK,1,202,202,20,21.01
O02483,2023-09-02,Face Cream,Beauty,C0723,East,India,5,341,1705,20,358.05
O02484,2023-03-23,Toaster,Home & Kitchen,C0214,East,Canada,3,320,960,20,106.89
O02485,2023-11-06,Jeans,Fashion,C0724,West,USA,2,137,274,20,40.01
O02486,2023-12-30,Running Shoes,Sports,C0413,South,Canada,2,260,520,10,124.85
O02487,2023-06-16,Toaster,Home & Kitchen,C0414,North,Germany,2,190,380,15,92.51
O02488,2023-08-17,Running Shoes,Sports,C0248,South,Canada,3,304,912,15,174.59
O02489,2023-05-28,Handbag,Fashion,C0649,South,Germany,2,108,216,5,34.55
O02490,2023-11-30,Jeans,Fashion,C0481,East,USA,3,469,1407,20,116.09
O02491,2023-03-07,Smartwatch,Electronics,C0385,South,USA,2,302,604,20,67.86
O02492,2023-03-07,Football,Sports,C0166,East,USA,2,436,872,5,112.68
O02493,2023-12-25,Running Shoes,Sports,C0390,North,Canada,1,226,226,10,27.15
O02494,2023-03-31,Hair Dryer,Beauty,C0003,South,USA,3,429,1287,5,127.69
O02495,2023-08-24,Air Purifier,Home & Kitchen,C0159,South,USA,5,221,1105,10,179.6
O02496,2023-12-15,Yoga Mat,Sports,C0059,West,Germany,4,379,1516,10,378.79
O02497,2023-04-30,Jacket,Fashion,C0654,South,Canada,2,287,574,0,96.18
O02498,2023-05-01,Smartwatch,Electronics,C0740,East,Canada,5,32,160,10,22.39
O02499,2023-04-05,Jacket,Fashion,C0549,South,UK,1,410,410,5,82.23
O02500,2023-05-29,Mixer,Home & Kitchen,C0748,South,USA,2,411,822,5,184.72
O02501,2023-05-18,Headphones,Electronics,C0029,East,UK,5,35,175,0,18.32
O02502,2023-06-13,Jeans,Fashion,C0009,North,USA,4,486,1944,15,293.0
O02503,2023-12-31,Smartwatch,Electronics,C0560,East,UK,2,27,54,10,5.81
O02504,2023-05-30,Yoga Mat,Sports,C0798,North,Canada,5,48,240,15,32.67
O02505,2023-03-28,T-shirt,Fashion,C0036,East,USA,1,228,228,10,44.12
O02506,2023-09-22,T-shirt,Fashion,C0128,East,Germany,1,124,124,15,27.73
O02507,2023-12-10,Smartphone,Electronics,C0052,West,UK,5,275,1375,15,240.26
O02508,2023-01-19,Tablet,Electronics,C0749,East,UK,1,34,34,5,8.9
O02509,2023-09-09,T-shirt,Fashion,C0472,West,India,1,319,319,5,32.98
O02510,2023-10-26,Jeans,Fashion,C0408,West,UK,2,95,190,10,36.74
O02511,2023-11-26,Smartphone,Electronics,C0649,South,UK,4,161,644,5,158.57
O02512,2023-02-05,Jacket,Fashion,C0551,South,Canada,5,129,645,20,79.65
O02513,2023-08-04,Vacuum Cleaner,Home & Kitchen,C0294,West,Germany,1,29,29,20,2.65
O02514,2023-04-19,Jacket,Fashion,C0791,East,Canada,1,296,296,15,58.79
O02515,2023-10-29,Headphones,Electronics,C0782,West,USA,4,77,308,10,48.79
O02516,2023-08-02,Perfume,Beauty,C0469,West,India,2,66,132,15,24.99
O02517,2023-06-13,Sneakers,Fashion,C0345,West,USA,3,271,813,5,190.43
O02518,2023-02-08,Air Purifier,Home & Kitchen,C0240,East,Germany,3,270,810,20,145.1
O02519,2023-12-15,Handbag,Fashion,C0181,South,Germany,3,383,1149,10,242.97
O02520,2023-12-23,Jacket,Fashion,C0046,South,India,1,408,408,20,82.47
O02521,2023-03-19,Tablet,Electronics,C0682,North,Germany,3,272,816,0,117.73
O02522,2023-04-22,Hair Dryer,Beauty,C0484,West,Germany,1,243,243,15,52.19
O02523,2023-07-27,Laptop,Electronics,C0082,East,USA,2,373,746,10,135.07
O02524,2023-03-24,Headphones,Electronics,C0155,East,India,2,449,898,15,87.41
O02525,2023-06-06,T-shirt,Fashion,C0366,East,India,4,419,1676,0,248.1
O02526,2023-02-25,Smartphone,Electronics,C0667,South,India,3,341,1023,0,180.82
O02527,2023-01-28,Sneakers,Fashion,C0719,North,India,3,169,507,15,74.52
O02528,2023-12-05,Mixer,Home & Kitchen,C0348,South,India,3,202,606,20,61.34
O02529,2023-04-26,Tennis Racket,Sports,C0678,South,Canada,5,173,865,5,161.73
O02530,2023-06-16,Jacket,Fashion,C0362,East,UK,3,59,177,20,39.74
O02531,2023-04-01,Air Purifier,Home & Kitchen,C0585,North,Germany,5,469,2345,10,558.25
O02532,2023-04-16,Vacuum Cleaner,Home & Kitchen,C0722,South,USA,1,287,287,5,57.81
O02533,2023-07-29,Football,Sports,C0364,East,Germany,3,383,1149,0,288.1
O02534,2023-09-04,Hair Dryer,Beauty,C0079,North,UK,2,145,290,0,79.8
O02535,2023-07-22,Face Cream,Beauty,C0253,East,Canada,1,219,219,0,41.4
O02536,2023-02-09,Tablet,Electronics,C0771,West,UK,2,93,186,20,22.42
O02537,2023-02-13,Lipstick,Beauty,C0259,North,India,3,184,552,5,133.23
O02538,2023-03-07,Sneakers,Fashion,C0177,East,USA,4,397,1588,5,203.83
O02539,2023-11-12,Yoga Mat,Sports,C0511,South,India,2,72,144,15,20.97
O02540,2023-05-20,Jeans,Fashion,C0285,North,India,1,383,383,0,40.57
O02541,2023-04-10,Tennis Racket,Sports,C0147,East,India,4,125,500,0,74.52
O02542,2023-07-11,Vacuum Cleaner,Home & Kitchen,C0688,North,UK,2,409,818,0,171.5
O02543,2023-10-21,Mixer,Home & Kitchen,C0504,West,USA,2,111,222,20,23.32
O02544,2023-10-29,Laptop,Electronics,C0474,West,Germany,2,423,846,5,159.39
O02545,2023-07-15,Perfume,Beauty,C0452,West,Germany,2,152,304,0,78.88
O02546,2023-08-15,Vacuum Cleaner,Home & Kitchen,C0122,West,Canada,1,23,23,20,5.38
O02547,2023-12-28,Shampoo,Beauty,C0497,North,Germany,4,486,1944,20,288.62
O02548,2023-12-26,Smartphone,Electronics,C0241,South,UK,3,368,1104,15,112.34
O02549,2023-01-11,Dumbbells,Sports,C0269,West,Canada,5,384,1920,20,289.07
O02550,2023-03-27,Headphones,Electronics,C0738,East,USA,3,27,81,15,9.9
O02551,2023-12-01,Lipstick,Beauty,C0632,West,UK,2,65,130,20,24.3
O02552,2023-05-22,Shampoo,Beauty,C0712,West,USA,2,379,758,0,107.16
O02553,2023-05-27,Sneakers,Fashion,C0057,North,Canada,4,71,284,10,44.47
O02554,2023-01-03,Face Cream,Beauty,C0278,West,USA,1,445,445,10,111.52
O02555,2023-04-14,Jacket,Fashion,C0375,South,USA,3,105,315,0,74.84
O02556,2023-07-22,Yoga Mat,Sports,C0011,North,USA,4,401,1604,15,338.84
O02557,2023-08-13,Shampoo,Beauty,C0211,West,Canada,5,473,2365,10,587.37
O02558,2023-06-24,Toaster,Home & Kitchen,C0653,East,Canada,2,172,344,5,55.87
O02559,2024-01-01,Running Shoes,Sports,C0107,East,USA,3,34,102,5,11.07
O02560,2023-11-04,Headphones,Electronics,C0597,South,UK,1,308,308,0,68.28
O02561,2023-01-02,Handbag,Fashion,C0709,North,Germany,3,190,570,10,110.32
O02562,2023-09-12,Football,Sports,C0098,East,USA,3,376,1128,10,222.37
O02563,2023-03-07,Smartwatch,Electronics,C0308,East,Germany,3,324,972,10,206.31
O02564,2023-02-05,Face Cream,Beauty,C0195,South,USA,5,92,460,0,74.32
O02565,2023-04-05,Yoga Mat,Sports,C0685,North,USA,3,346,1038,10,256.02
O02566,2023-03-11,Yoga Mat,Sports,C0630,South,India,2,54,108,20,20.82
O02567,2023-03-08,Hair Dryer,Beauty,C0475,South,India,1,418,418,0,85.78
O02568,2023-11-15,Hair Dryer,Beauty,C0627,North,Canada,5,82,410,20,73.15
O02569,2023-03-02,Jeans,Fashion,C0121,South,Canada,5,388,1940,0,217.47
O02570,2023-10-03,Smartwatch,Electronics,C0094,East,UK,3,308,924,10,249.09
O02571,2023-08-16,Mixer,Home & Kitchen,C0371,South,Germany,3,32,96,15,16.98
O02572,2023-10-14,T-shirt,Fashion,C0588,South,UK,4,219,876,15,120.04
O02573,2023-10-25,Laptop,Electronics,C0209,West,Canada,1,67,67,20,7.16
O02574,2023-08-12,Perfume,Beauty,C0047,East,UK,1,363,363,10,83.88
O02575,2023-07-23,Tennis Racket,Sports,C0449,South,India,2,31,62,0,17.28
O02576,2023-03-29,Football,Sports,C0252,South,USA,3,450,1350,0,264.6
O02577,2023-04-29,Perfume,Beauty,C0788,West,India,2,464,928,5,183.47
O02578,2023-10-12,Dumbbells,Sports,C0119,South,UK,3,227,681,10,113.47
O02579,2023-03-05,Shampoo,Beauty,C0244,West,USA,2,42,84,0,14.97
O02580,2023-10-05,Tennis Racket,Sports,C0681,West,UK,1,330,330,5,57.26
O02581,2023-07-03,Jeans,Fashion,C0501,South,USA,4,402,1608,10,319.39
O02582,2023-11-15,Toaster,Home & Kitchen,C0669,North,UK,5,183,915,15,159.19
O02583,2023-11-15,Football,Sports,C0348,West,Canada,1,405,405,10,109.04
O02584,2023-01-27,Running Shoes,Sports,C0784,East,UK,2,161,322,5,45.65
O02585,2023-04-20,Shampoo,Beauty,C0783,East,USA,5,376,1880,20,172.43
O02586,2023-11-27,Smartphone,Electronics,C0787,North,Canada,2,115,230,5,44.88
O02587,2023-05-11,Dumbbells,Sports,C0513,East,India,2,477,954,15,242.07
O02588,2023-01-01,Handbag,Fashion,C0512,East,USA,2,236,472,0,110.73
O02589,2023-04-29,Running Shoes,Sports,C0097,North,USA,2,229,458,20,74.35
O02590,2023-05-04,Lipstick,Beauty,C0690,North,Germany,3,498,1494,15,277.52
O02591,2023-11-09,T-shirt,Fashion,C0793,East,Germany,5,480,2400,5,625.0
O02592,2023-01-21,Face Cream,Beauty,C0785,North,Canada,5,270,1350,0,338.94
O02593,2023-02-11,Dumbbells,Sports,C0022,West,UK,5,391,1955,15,217.96
O02594,2023-10-08,Vacuum Cleaner,Home & Kitchen,C0383,West,India,5,344,1720,5,209.17
O02595,2023-11-26,T-shirt,Fashion,C0643,East,Canada,1,186,186,0,50.66
O02596,2023-02-21,Yoga Mat,Sports,C0096,South,Canada,4,26,104,15,21.56
O02597,2023-02-10,Sneakers,Fashion,C0336,West,UK,3,134,402,20,34.47
O02598,2023-06-09,T-shirt,Fashion,C0285,East,Canada,2,465,930,20,144.17
O02599,2023-11-18,Headphones,Electronics,C0223,East,India,4,405,1620,10,410.03
O02600,2023-01-21,Hair Dryer,Beauty,C0097,South,UK,1,295,295,15,27.64
O02601,2023-02-03,Laptop,Electronics,C0071,North,India,1,72,72,5,8.04
O02602,2023-07-20,Running Shoes,Sports,C0286,South,UK,4,134,536,15,73.08
O02603,2023-10-16,Perfume,Beauty,C0569,South,Germany,4,131,524,0,139.28
O02604,2023-05-10,Running Shoes,Sports,C0370,South,India,4,351,1404,15,274.6
O02605,2023-01-27,Cookware Set,Home & Kitchen,C0711,West,Canada,2,145,290,15,37.46
O02606,2023-11-01,T-shirt,Fashion,C0219,North,Canada,2,443,886,15,87.84
O02607,2023-09-12,Smartwatch,Electronics,C0172,South,USA,3,151,453,5,43.94
O02608,2023-07-07,Football,Sports,C0244,West,Canada,2,333,666,15,110.98
O02609,2023-11-13,Cookware Set,Home & Kitchen,C0382,South,India,2,365,730,0,79.38
O02610,2023-06-06,Air Purifier,Home & Kitchen,C0477,West,India,1,164,164,20,14.37
O02611,2023-08-11,Yoga Mat,Sports,C0303,East,UK,5,280,1400,15,262.97
O02612,2023-01-01,Hair Dryer,Beauty,C0596,East,India,5,315,1575,0,340.38
O02613,2023-11-18,Vacuum Cleaner,Home & Kitchen,C0568,North,USA,4,337,1348,10,343.57
O02614,2023-03-27,Smartwatch,Electronics,C0268,West,India,4,448,1792,20,236.02
O02615,2023-09-11,Air Purifier,Home & Kitchen,C0520,South,India,1,95,95,15,16.7
O02616,2023-09-28,Tablet,Electronics,C0177,South,Canada,1,272,272,5,31.1
O02617,2023-07-28,Jeans,Fashion,C0078,East,Germany,1,125,125,20,18.44
O02618,2023-02-09,Vacuum Cleaner,Home & Kitchen,C0133,North,UK,4,322,1288,20,213.42
O02619,2023-11-12,Dumbbells,Sports,C0631,East,USA,5,125,625,15,134.07
O02620,2023-09-25,Mixer,Home & Kitchen,C0037,East,USA,1,206,206,5,30.47
O02621,2023-12-30,Yoga Mat,Sports,C0597,North,UK,4,479,1916,0,479.61
O02622,2023-11-08,Lipstick,Beauty,C0493,East,UK,3,46,138,20,14.36
O02623,2023-12-16,Smartwatch,Electronics,C0108,North,UK,3,255,765,0,102.33
O02624,2023-02-07,Hair Dryer,Beauty,C0668,South,USA,1,122,122,5,25.04
O02625,2023-07-19,Vacuum Cleaner,Home & Kitchen,C0082,West,UK,3,395,1185,0,185.37
O02626,2023-11-23,Face Cream,Beauty,C0655,West,Germany,1,307,307,20,56.56
O02627,2023-11-26,Football,Sports,C0091,South,USA,2,106,212,20,30.51
O02628,2023-07-17,Jacket,Fashion,C0357,East,Germany,1,146,146,20,28.47
O02629,2023-04-21,Jacket,Fashion,C0559,East,India,4,496,1984,10,271.89
O02630,2023-01-12,Shampoo,Beauty,C0322,South,Germany,1,481,481,0,52.56
O02631,2023-07-10,Lipstick,Beauty,C0300,South,Canada,2,58,116,10,13.03
O02632,2023-06-13,Mixer,Home & Kitchen,C0458,East,Canada,3,455,1365,5,250.41
O02633,2023-06-21,Toaster,Home & Kitchen,C0753,South,UK,1,226,226,15,49.33
O02634,2023-01-04,Football,Sports,C0774,West,USA,4,442,1768,0,215.13
O02635,2023-11-28,Hair Dryer,Beauty,C0105,East,Canada,5,419,2095,0,344.8
O02636,2023-05-21,Face Cream,Beauty,C0223,South,India,4,269,1076,20,153.75
O02637,2023-08-13,Face Cream,Beauty,C0089,East,Canada,3,122,366,0,101.25
O02638,2023-02-11,Laptop,Electronics,C0282,West,India,1,171,171,0,34.09
O02639,2023-09-06,Tennis Racket,Sports,C0088,South,Canada,2,487,974,20,151.42
O02640,2023-09-20,Smartphone,Electronics,C0051,West,Canada,4,50,200,5,33.12
O02641,2023-09-07,Air Purifier,Home & Kitchen,C0149,East,UK,2,197,394,0,116.83
O02642,2023-06-27,Running Shoes,Sports,C0745,North,India,1,430,430,0,78.9
O02643,2023-09-05,Cookware Set,Home & Kitchen,C0078,South,UK,1,69,69,15,8.09
O02644,2023-03-30,Smartwatch,Electronics,C0793,North,Germany,1,51,51,15,12.59
O02645,2023-08-18,Jacket,Fashion,C0648,East,UK,3,129,387,0,81.22
O02646,2023-01-26,Vacuum Cleaner,Home & Kitchen,C0322,East,India,1,330,330,15,30.6
O02647,2023-07-14,Toaster,Home & Kitchen,C0597,East,Canada,4,490,1960,15,172.25
O02648,2023-09-22,Smartwatch,Electronics,C0357,West,Germany,4,241,964,15,174.58
O02649,2023-02-28,Perfume,Beauty,C0752,South,USA,5,127,635,15,93.56
O02650,2023-09-25,Toaster,Home & Kitchen,C0796,South,India,4,28,112,5,19.5
O02651,2023-06-20,Yoga Mat,Sports,C0204,West,USA,2,261,522,10,53.97
O02652,2023-08-19,Tennis Racket,Sports,C0596,East,USA,4,162,648,0,155.54
O02653,2023-04-30,Cookware Set,Home & Kitchen,C0057,South,India,5,43,215,0,29.69
O02654,2023-03-20,Jeans,Fashion,C0197,West,India,5,198,990,5,191.05
O02655,2023-02-22,Lipstick,Beauty,C0361,South,India,3,145,435,0,70.55
O02656,2023-06-23,Cookware Set,Home & Kitchen,C0715,North,USA,1,145,145,5,17.59
O02657,2023-01-31,Vacuum Cleaner,Home & Kitchen,C0152,West,Germany,3,109,327,20,59.13
O02658,2023-12-30,Vacuum Cleaner,Home & Kitchen,C0620,East,India,4,386,1544,20,235.25
O02659,2023-11-03,Handbag,Fashion,C0574,North,Canada,2,469,938,10,181.93
O02660,2023-07-26,Face Cream,Beauty,C0501,South,UK,4,348,1392,15,178.55
O02661,2023-03-29,Perfume,Beauty,C0487,South,Canada,1,35,35,0,5.64
O02662,2023-12-07,Perfume,Beauty,C0068,East,Germany,2,60,120,15,27.96
O02663,2023-09-20,Yoga Mat,Sports,C0456,South,Germany,5,464,2320,15,311.24
O02664,2023-09-23,Tablet,Electronics,C0188,West,UK,2,431,862,5,167.64
O02665,2023-09-08,Face Cream,Beauty,C0319,West,USA,1,408,408,0,78.77
O02666,2023-10-11,Tennis Racket,Sports,C0765,North,UK,4,166,664,10,155.54
O02667,2023-06-06,Mixer,Home & Kitchen,C0430,South,Canada,5,240,1200,15,111.47
O02668,2023-01-25,Dumbbells,Sports,C0136,South,India,5,273,1365,0,345.54
O02669,2023-10-16,Perfume,Beauty,C0582,North,UK,4,396,1584,5,315.84
O02670,2023-09-10,Laptop,Electronics,C0225,South,Canada,3,61,183,15,45.03
O02671,2023-12-15,Dumbbells,Sports,C0088,North,USA,4,308,1232,0,144.13
O02672,2023-10-19,Smartwatch,Electronics,C0362,West,UK,2,303,606,20,55.22
O02673,2023-11-08,Mixer,Home & Kitchen,C0525,South,India,4,328,1312,5,301.77
O02674,2023-01-12,Headphones,Electronics,C0402,South,Germany,2,225,450,10,49.46
O02675,2023-07-31,Lipstick,Beauty,C0283,North,Germany,3,93,279,20,39.33
O02676,2023-05-11,Tennis Racket,Sports,C0120,West,Germany,1,376,376,15,91.8
O02677,2023-09-05,Shampoo,Beauty,C0696,North,India,5,379,1895,0,257.98
O02678,2023-09-20,T-shirt,Fashion,C0621,West,UK,2,246,492,15,109.15
O02679,2023-12-08,Vacuum Cleaner,Home & Kitchen,C0626,West,India,5,243,1215,20,129.0
O02680,2023-04-29,T-shirt,Fashion,C0163,South,Germany,2,210,420,15,87.91
O02681,2023-05-13,Shampoo,Beauty,C0189,North,UK,4,211,844,5,237.96
O02682,2023-03-08,Face Cream,Beauty,C0449,South,UK,4,416,1664,10,254.62
O02683,2023-12-12,Mixer,Home & Kitchen,C0472,East,Germany,3,173,519,10,105.33
O02684,2023-02-13,Tennis Racket,Sports,C0442,West,Canada,2,181,362,0,99.0
O02685,2023-10-02,Perfume,Beauty,C0518,West,Canada,4,332,1328,0,250.51
O02686,2023-04-19,Smartwatch,Electronics,C0578,West,Canada,3,271,813,20,144.54
O02687,2023-03-11,Jeans,Fashion,C0113,North,India,4,188,752,15,126.91
O02688,2023-04-04,Toaster,Home & Kitchen,C0481,East,UK,2,423,846,0,199.13
O02689,2023-04-17,T-shirt,Fashion,C0377,West,Germany,3,36,108,20,25.68
O02690,2023-02-25,Headphones,Electronics,C0077,West,Germany,4,53,212,20,16.99
O02691,2023-04-23,Tennis Racket,Sports,C0699,South,Germany,1,364,364,0,82.19
O02692,2023-02-11,Tablet,Electronics,C0096,West,UK,4,273,1092,0,210.09
O02693,2023-05-23,Running Shoes,Sports,C0262,South,UK,1,213,213,20,24.28
O02694,2023-07-13,Face Cream,Beauty,C0799,West,UK,2,418,836,20,199.75
O02695,2023-05-25,Jacket,Fashion,C0715,North,Canada,1,73,73,10,14.38
O02696,2023-08-03,Perfume,Beauty,C0746,South,Canada,5,190,950,5,115.31
O02697,2023-08-04,Jacket,Fashion,C0223,North,India,3,400,1200,5,122.65
O02698,2023-12-22,Lipstick,Beauty,C0293,West,Canada,5,170,850,20,190.1
O02699,2023-02-16,Perfume,Beauty,C0526,South,India,5,317,1585,10,332.9
O02700,2023-11-01,Sneakers,Fashion,C0684,West,Canada,4,445,1780,0,347.46
O02701,2023-11-09,Hair Dryer,Beauty,C0200,East,UK,1,213,213,20,19.78
